uniprot_accession,organism,organism_type,gh_family,has_usable_structure,n_structure_entries,structure_sources,best_structure_source,best_structure_id,best_structure_path,best_standardization_status
E5KBL2,Thermoanaerobacterium saccharolyticum,bacterial,GH10,True,1,modeller,modeller,E5KBL2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E5KBL2_modeller_E5KBL2_modeller.pdb,standardized
D6Y2K1,Thermobispora bispora (strain ATCC 19993 / DSM 43833 / CBS 139.67 / JCM 10125 / KCTC 9307 / NBRC 14880 / R51),bacterial,GH10,True,1,modeller,modeller,D6Y2K1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D6Y2K1_modeller_D6Y2K1_modeller.pdb,standardized
A4IP84,Geobacillus thermodenitrificans (strain NG80-2),bacterial,GH10,True,1,modeller,modeller,A4IP84_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A4IP84_modeller_A4IP84_modeller.pdb,standardized
Q21BJ6,Rhodopseudomonas palustris (strain BisB18),bacterial,GH10,True,1,modeller,modeller,Q21BJ6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q21BJ6_modeller_Q21BJ6_modeller.pdb,standardized
D5UFE6,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,True,1,modeller,modeller,D5UFE6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UFE6_modeller_D5UFE6_modeller.pdb,standardized
A2AWV8,Cellulomonas flavigena,bacterial,GH11,True,1,modeller,modeller,A2AWV8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A2AWV8_modeller_A2AWV8_modeller.pdb,standardized
Q14ST6,Cellulomonas flavigena,bacterial,GH11,True,1,modeller,modeller,Q14ST6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q14ST6_modeller_Q14ST6_modeller.pdb,standardized
C7NV87,Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2),archaea,GH10,True,1,modeller,modeller,C7NV87_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C7NV87_modeller_C7NV87_modeller.pdb,standardized
C8WRS4,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA) (Bacillus acidocaldarius),bacterial,GH10,True,1,modeller,modeller,C8WRS4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C8WRS4_modeller_C8WRS4_modeller.pdb,standardized
D8UVH0,Alicyclobacillus sp. A15,bacterial,GH10,True,1,modeller,modeller,D8UVH0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D8UVH0_modeller_D8UVH0_modeller.pdb,standardized
D5UGI2,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH11,True,1,modeller,modeller,D5UGI2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI2_modeller_D5UGI2_modeller.pdb,standardized
D3VWB5,Alicyclobacillus sp. A4,bacterial,GH10,True,1,modeller,modeller,D3VWB5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3VWB5_modeller_D3VWB5_modeller.pdb,standardized
C6XRN4,Hirschia baltica (strain ATCC 49814 / DSM 5838 / IFAM 1418),bacterial,GH10,True,1,modeller,modeller,C6XRN4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C6XRN4_modeller_C6XRN4_modeller.pdb,standardized
P74912,Thermobifida alba (Thermomonospora alba),bacterial,GH10,True,1,modeller,modeller,P74912_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P74912_modeller_P74912_modeller.pdb,standardized
C7NVN5,Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2),archaea,GH10,True,1,modeller,modeller,C7NVN5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C7NVN5_modeller_C7NVN5_modeller.pdb,standardized
C5BPD1,Teredinibacter turnerae (strain ATCC 39867 / T7901),bacterial,GH10,True,1,modeller,modeller,C5BPD1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C5BPD1_modeller_C5BPD1_modeller.pdb,standardized
P23030,Cellvibrio japonicus (strain Ueda107) (Pseudomonas fluorescens subsp. cellulosa),bacterial,GH10,True,1,modeller,modeller,P23030_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P23030_modeller_P23030_modeller.pdb,standardized
D5UI30,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,True,1,modeller,modeller,D5UI30_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UI30_modeller_D5UI30_modeller.pdb,standardized
Q59962,Streptomyces sp. S38,bacterial,GH11,True,1,pdb,pdb,1HIX_B_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59962_pdb_1HIX_B_Repair.pdb,standardized
D1BXH1,Xylanimonas cellulosilytica (strain DSM 15894 / JCM 12276 / CECT 5975 / KCTC 9989 / LMG 20990 / NBRC 107835 / XIL07),bacterial,GH11,True,1,modeller,modeller,D1BXH1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D1BXH1_modeller_D1BXH1_modeller.pdb,standardized
A5CRL6,Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382),bacterial,GH10,True,1,modeller,modeller,A5CRL6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A5CRL6_modeller_A5CRL6_modeller.pdb,standardized
Q9A4M7,Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) (Caulobacter crescentus),bacterial,GH10,True,1,modeller,modeller,Q9A4M7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9A4M7_modeller_Q9A4M7_modeller.pdb,standardized
E3I192,Rhodomicrobium vannielii (strain ATCC 17100 / DSM 162 / LMG 4299 / NCIMB 10020 / ATH 3.1.1),bacterial,GH10,True,1,modeller,modeller,E3I192_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E3I192_modeller_E3I192_modeller.pdb,standardized
E3FIR8,Stigmatella aurantiaca (strain DW4/3-1),bacterial,GH10,True,1,modeller,modeller,E3FIR8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E3FIR8_modeller_E3FIR8_modeller.pdb,standardized
Q5ZNB1,Talaromyces funiculosus (Fruitlet core rot fungus) (Penicillium funiculosum),fungal,GH10,True,1,modeller,modeller,Q5ZNB1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5ZNB1_modeller_Q5ZNB1_modeller.pdb,standardized
D7C254,Streptomyces bingchenggensis (strain BCW-1),bacterial,GH10,True,1,modeller,modeller,D7C254_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D7C254_modeller_D7C254_modeller.pdb,standardized
D5UDH4,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,True,1,modeller,modeller,D5UDH4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDH4_modeller_D5UDH4_modeller.pdb,standardized
C5BU21,Teredinibacter turnerae (strain ATCC 39867 / T7901),bacterial,GH11,True,1,modeller,modeller,C5BU21_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C5BU21_modeller_C5BU21_modeller.pdb,standardized
C7R2M6,Jonesia denitrificans (strain ATCC 14870 / DSM 20603 / BCRC 15368 / CIP 55.134 / JCM 11481 / NBRC 15587 / NCTC 10816 / Prevot 55134) (Listeria denitrificans),bacterial,GH11,True,1,modeller,modeller,C7R2M6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C7R2M6_modeller_C7R2M6_modeller.pdb,standardized
B2B5D0,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH10,True,1,modeller,modeller,B2B5D0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2B5D0_modeller_B2B5D0_modeller.pdb,standardized
B1ZXI4,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,True,1,modeller,modeller,B1ZXI4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZXI4_modeller_B1ZXI4_modeller.pdb,standardized
Q9RQB8,Xylanimonas pachnodae,bacterial,GH11,True,1,modeller,modeller,Q9RQB8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9RQB8_modeller_Q9RQB8_modeller.pdb,standardized
D1GET5,Cellulosimicrobium sp. HY-13,bacterial,GH10,True,1,modeller,modeller,D1GET5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D1GET5_modeller_D1GET5_modeller.pdb,standardized
D7CRC3,Truepera radiovictrix (strain DSM 17093 / CIP 108686 / LMG 22925 / RQ-24),bacterial,GH10,True,1,modeller,modeller,D7CRC3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D7CRC3_modeller_D7CRC3_modeller.pdb,standardized
B4RGI4,Phenylobacterium zucineum (strain HLK1),bacterial,GH10,True,1,modeller,modeller,B4RGI4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B4RGI4_modeller_B4RGI4_modeller.pdb,standardized
D2RTV2,Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k) (Halococcus turkmenicus),archaea,GH10,True,1,modeller,modeller,D2RTV2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2RTV2_modeller_D2RTV2_modeller.pdb,standardized
D2QDL1,Spirosoma linguale (strain ATCC 33905 / DSM 74 / LMG 10896 / Claus 1),bacterial,GH10,True,1,modeller,modeller,D2QDL1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QDL1_modeller_D2QDL1_modeller.pdb,standardized
B6ZK52,Streptomyces lasalocidi (Streptomyces lasaliensis),bacterial,GH10,True,1,modeller,modeller,B6ZK52_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B6ZK52_modeller_B6ZK52_modeller.pdb,standardized
D1KJJ7,Nesterenkonia xinjiangensis,bacterial,GH11,True,1,modeller,modeller,D1KJJ7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D1KJJ7_modeller_D1KJJ7_modeller.pdb,standardized
D3GKE3,Paenibacillus curdlanolyticus,bacterial,GH11,True,1,modeller,modeller,D3GKE3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3GKE3_modeller_D3GKE3_modeller.pdb,standardized
D5UDE7,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,True,1,modeller,modeller,D5UDE7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDE7_modeller_D5UDE7_modeller.pdb,standardized
C9YW88,Streptomyces scabiei (strain 87.22),bacterial,GH10,True,1,modeller,modeller,C9YW88_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C9YW88_modeller_C9YW88_modeller.pdb,standardized
Q19N51,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q19N51_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q19N51_modeller_Q19N51_modeller.pdb,standardized
Q9Y7F2,Scheffersomyces stipitis (Yeast) (Pichia stipitis),fungal,GH11,True,1,modeller,modeller,Q9Y7F2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9Y7F2_modeller_Q9Y7F2_modeller.pdb,standardized
A0T2F0,Hypocrea rufa (Trichoderma viride),fungal,GH11,True,1,modeller,modeller,A0T2F0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A0T2F0_modeller_A0T2F0_modeller.pdb,standardized
Q0Q592,Alternaria sp. HB186,fungal,GH11,True,1,modeller,modeller,Q0Q592_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q0Q592_modeller_Q0Q592_modeller.pdb,standardized
Q8J0T4,Trichoderma sp. SY,fungal,GH11,True,1,modeller,modeller,Q8J0T4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q8J0T4_modeller_Q8J0T4_modeller.pdb,standardized
D2XV89,Trichoderma sp. SC9,fungal,GH11,True,1,modeller,modeller,D2XV89_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2XV89_modeller_D2XV89_modeller.pdb,standardized
Q00351,Cochliobolus carbonum (Maize leaf spot fungus) (Bipolaris zeicola),fungal,GH11,True,1,modeller,modeller,Q00351_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q00351_modeller_Q00351_modeller.pdb,standardized
Q38Q19,Plectosphaerella cucumerina,fungal,GH11,True,1,modeller,modeller,Q38Q19_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q38Q19_modeller_Q38Q19_modeller.pdb,standardized
Q92397,Cryptococcus sp. S-2,fungal,GH11,True,1,modeller,modeller,Q92397_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q92397_modeller_Q92397_modeller.pdb,standardized
B0FIU1,Saitozyma flava (Cryptococcus flavus),fungal,GH11,True,1,modeller,modeller,B0FIU1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FIU1_modeller_B0FIU1_modeller.pdb,standardized
Q023N8,Solibacter usitatus (strain Ellin6076),bacterial,GH10,True,1,modeller,modeller,Q023N8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q023N8_modeller_Q023N8_modeller.pdb,standardized
D4L1G8,Roseburia intestinalis XB6B4,bacterial,GH10,True,1,modeller,modeller,D4L1G8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4L1G8_modeller_D4L1G8_modeller.pdb,standardized
O43097,Thermomyces lanuginosus (Humicola lanuginosa),fungal,GH11,True,1,pdb,pdb,1YNA_A_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O43097_pdb_1YNA_A_Repair.pdb,standardized
B6HPJ6,Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255) (Penicillium chrysogenum),fungal,GH10,True,1,modeller,modeller,B6HPJ6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B6HPJ6_modeller_B6HPJ6_modeller.pdb,standardized
Q9P955,Aspergillus sojae,fungal,GH10,True,1,modeller,modeller,Q9P955_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9P955_modeller_Q9P955_modeller.pdb,standardized
Q00177,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),fungal,GH10,True,1,pdb,pdb,1TA3_B_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q00177_pdb_1TA3_B_Repair.pdb,standardized
Q21NZ2,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024),bacterial,GH10,True,1,modeller,modeller,Q21NZ2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q21NZ2_modeller_Q21NZ2_modeller.pdb,standardized
A8FDC5,Bacillus pumilus (strain SAFR-032),bacterial,GH10,True,1,modeller,modeller,A8FDC5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A8FDC5_modeller_A8FDC5_modeller.pdb,standardized
Q8J1V4,Thermochaetoides thermophila,fungal,GH11,True,1,modeller,modeller,Q8J1V4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q8J1V4_modeller_Q8J1V4_modeller.pdb,standardized
C5BPL7,Teredinibacter turnerae (strain ATCC 39867 / T7901),bacterial,GH10,True,1,modeller,modeller,C5BPL7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C5BPL7_modeller_C5BPL7_modeller.pdb,standardized
Q12580,Achaetomiella gracilis,fungal,GH11,True,1,modeller,modeller,Q12580_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q12580_modeller_Q12580_modeller.pdb,standardized
Q0ZBL0,Acrophialophora nainiana,fungal,GH11,True,1,modeller,modeller,Q0ZBL0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q0ZBL0_modeller_Q0ZBL0_modeller.pdb,standardized
Q6UN40,Thermochaetoides thermophila,fungal,GH11,True,1,modeller,modeller,Q6UN40_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6UN40_modeller_Q6UN40_modeller.pdb,standardized
Q06AK8,Thermochaetoides thermophila,fungal,GH11,True,1,modeller,modeller,Q06AK8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q06AK8_modeller_Q06AK8_modeller.pdb,standardized
Q8J1V6,Thermochaetoides thermophila,fungal,GH11,True,2,pdb,pdb,1H1A_A_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q8J1V6_pdb_1H1A_A_Repair.pdb,standardized
C9RLL3,Fibrobacter succinogenes (strain ATCC 19169 / S85),bacterial,GH11,True,1,modeller,modeller,C9RLL3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C9RLL3_modeller_C9RLL3_modeller.pdb,standardized
E3WF08,Paenibacillus curdlanolyticus,bacterial,GH10,True,1,modeller,modeller,E3WF08_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E3WF08_modeller_E3WF08_modeller.pdb,standardized
Q2U7D0,Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold),fungal,GH10,True,1,modeller,modeller,Q2U7D0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q2U7D0_modeller_Q2U7D0_modeller.pdb,standardized
E1B2N4,Penicillium oxalicum,fungal,GH10,True,1,modeller,modeller,E1B2N4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E1B2N4_modeller_E1B2N4_modeller.pdb,standardized
O59859,Aspergillus aculeatus,fungal,GH10,True,1,modeller,modeller,O59859_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O59859_modeller_O59859_modeller.pdb,standardized
B1B533,Penicillium citrinum,fungal,GH10,True,1,modeller,modeller,B1B533_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1B533_modeller_B1B533_modeller.pdb,standardized
C5J411,Aspergillus niger,fungal,GH10,True,1,modeller,modeller,C5J411_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C5J411_modeller_C5J411_modeller.pdb,standardized
B2AMH4,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH11,True,1,modeller,modeller,B2AMH4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2AMH4_modeller_B2AMH4_modeller.pdb,standardized
Q9P8J1,Talaromyces purpureogenus (Soft rot fungus) (Penicillium purpureogenum),fungal,GH10,True,1,modeller,modeller,Q9P8J1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9P8J1_modeller_Q9P8J1_modeller.pdb,standardized
Q5S7A8,Penicillium canescens,fungal,GH10,True,1,modeller,modeller,Q5S7A8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5S7A8_modeller_Q5S7A8_modeller.pdb,standardized
Q4JHP5,Aspergillus terreus,fungal,GH10,True,1,modeller,modeller,Q4JHP5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q4JHP5_modeller_Q4JHP5_modeller.pdb,standardized
B3VSG7,Botryotinia fuckeliana (strain B05.10) (Noble rot fungus) (Botrytis cinerea),fungal,GH11,True,1,modeller,modeller,B3VSG7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B3VSG7_modeller_B3VSG7_modeller.pdb,standardized
A6YAP7,Leucoagaricus gongylophorus (Leaf-cutting ant fungus),fungal,GH11,True,1,modeller,modeller,A6YAP7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A6YAP7_modeller_A6YAP7_modeller.pdb,standardized
Q0ZBK9,Acrophialophora nainiana,fungal,GH11,True,1,modeller,modeller,Q0ZBK9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q0ZBK9_modeller_Q0ZBK9_modeller.pdb,standardized
Q12579,Achaetomiella gracilis,fungal,GH11,True,1,modeller,modeller,Q12579_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q12579_modeller_Q12579_modeller.pdb,standardized
Q0GA11,Arcopilus cupreus,fungal,GH11,True,1,modeller,modeller,Q0GA11_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q0GA11_modeller_Q0GA11_modeller.pdb,standardized
Q0ZHI9,Verticillium dahliae (Verticillium wilt),fungal,GH11,True,1,modeller,modeller,Q0ZHI9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q0ZHI9_modeller_Q0ZHI9_modeller.pdb,standardized
B2A9A1,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH11,True,1,modeller,modeller,B2A9A1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2A9A1_modeller_B2A9A1_modeller.pdb,standardized
Q70T28,Exserohilum turcicum (Northern leaf blight fungus) (Setosphaeria turcica),fungal,GH11,True,1,modeller,modeller,Q70T28_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q70T28_modeller_Q70T28_modeller.pdb,standardized
Q00350,Cochliobolus carbonum (Maize leaf spot fungus) (Bipolaris zeicola),fungal,GH11,True,1,modeller,modeller,Q00350_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q00350_modeller_Q00350_modeller.pdb,standardized
B2A9I4,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH11,True,1,modeller,modeller,B2A9I4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2A9I4_modeller_B2A9I4_modeller.pdb,standardized
P55332,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),fungal,GH11,True,1,modeller,modeller,P55332_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P55332_modeller_P55332_modeller.pdb,standardized
Q766V1,Humicola insolens (Soft-rot fungus),fungal,GH11,True,1,modeller,modeller,Q766V1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q766V1_modeller_Q766V1_modeller.pdb,standardized
A1CCU0,Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),fungal,GH11,True,1,modeller,modeller,A1CCU0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A1CCU0_modeller_A1CCU0_modeller.pdb,standardized
B7SIW1,Phanerodontia chrysosporium (White-rot fungus) (Sporotrichum pruinosum),fungal,GH11,True,1,modeller,modeller,B7SIW1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B7SIW1_modeller_B7SIW1_modeller.pdb,standardized
Q9HEZ0,Phanerodontia chrysosporium (White-rot fungus) (Sporotrichum pruinosum),fungal,GH11,True,1,modeller,modeller,Q9HEZ0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9HEZ0_modeller_Q9HEZ0_modeller.pdb,standardized
Q9HEY9,Phanerodontia chrysosporium (White-rot fungus) (Sporotrichum pruinosum),fungal,GH11,True,1,modeller,modeller,Q9HEY9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9HEY9_modeller_Q9HEY9_modeller.pdb,standardized
D1GFE6,Penicillium sp. CGMCC 1669,fungal,GH11,True,1,modeller,modeller,D1GFE6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D1GFE6_modeller_D1GFE6_modeller.pdb,standardized
C3VEV7,Penicillium canescens,fungal,GH11,True,1,modeller,modeller,C3VEV7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/C3VEV7_modeller_C3VEV7_modeller.pdb,standardized
B6F254,Penicillium chrysogenum (Penicillium notatum),fungal,GH11,True,1,modeller,modeller,B6F254_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B6F254_modeller_B6F254_modeller.pdb,standardized
P55333,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),fungal,GH11,True,1,modeller,modeller,P55333_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P55333_modeller_P55333_modeller.pdb,standardized
E0X4B3,Aspergillus fumigatus (Neosartorya fumigata),fungal,GH11,True,1,modeller,modeller,E0X4B3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E0X4B3_modeller_E0X4B3_modeller.pdb,standardized
D3JYP8,Penicillium decumbens,fungal,GH11,True,1,modeller,modeller,D3JYP8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3JYP8_modeller_D3JYP8_modeller.pdb,standardized
B2B1K0,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH11,True,1,modeller,modeller,B2B1K0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2B1K0_modeller_B2B1K0_modeller.pdb,standardized
Q9UVZ3,Exserohilum turcicum (Northern leaf blight fungus) (Setosphaeria turcica),fungal,GH11,True,1,modeller,modeller,Q9UVZ3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9UVZ3_modeller_Q9UVZ3_modeller.pdb,standardized
G0RUP7,Hypocrea jecorina (strain QM6a) (Trichoderma reesei),fungal,GH11,True,1,pdb,pdb,8KEU_A_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/G0RUP7_pdb_8KEU_A_Repair.pdb,standardized
E4ZRR9,Leptosphaeria maculans (strain JN3 / isolate v23.1.3 / race Av1-4-5-6-7-8) (Blackleg fungus) (Phoma lingam),fungal,GH11,True,1,modeller,modeller,E4ZRR9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E4ZRR9_modeller_E4ZRR9_modeller.pdb,standardized
Q7Z8Q3,Hypocrea rufa (Trichoderma viride),fungal,GH11,True,1,modeller,modeller,Q7Z8Q3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q7Z8Q3_modeller_Q7Z8Q3_modeller.pdb,standardized
Q9UVF9,Hypocrea rufa (Trichoderma viride),fungal,GH11,True,1,modeller,modeller,Q9UVF9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9UVF9_modeller_Q9UVF9_modeller.pdb,standardized
Q49SA5,Gibberella zeae (Wheat head blight fungus) (Fusarium graminearum),fungal,GH11,True,1,modeller,modeller,Q49SA5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q49SA5_modeller_Q49SA5_modeller.pdb,standardized
Q8J1V5,Thermochaetoides thermophila,fungal,GH11,True,1,modeller,modeller,Q8J1V5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q8J1V5_modeller_Q8J1V5_modeller.pdb,standardized
