uniprot_accession,organism,organism_type,gh_family,structure_source,structure_id,structure_path,template_code,template_identity,template_coverage,foldx_wt_total_energy,foldx_energy_per_residue,structure_exists,standardized_structure_path,standardization_status,structure_source_normalized,structure_source_priority,usable_structure_path,usable_structure_exists,usable_structure_status,structure_manifest_row_id,structure_file_format,n_atom_records,n_hetatm_records,n_model_records,stage3_standardized_structure_path,stage3_standardization_status,stage3_copy_mode,stage3_copy_operation,stage3_standardization_error
A9GEL6,Sorangium cellulosum (strain So ce56) (Polyangium cellulosum (strain So ce56)),bacterial,GH11,modeller,A9GEL6_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9GEL6/A9GEL6_modeller.pdb,5EJ3,0.1478,0.9612,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GEL6_modeller_A9GEL6_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GEL6_modeller_A9GEL6_modeller.pdb,True,available,structure_000602,pdb,2236,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9GEL6_modeller_A9GEL6_modeller.pdb,standardized_available,copy,skipped_existing,
A9GHF8,Sorangium cellulosum (strain So ce56) (Polyangium cellulosum (strain So ce56)),bacterial,GH11,modeller,A9GHF8_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9GHF8/A9GHF8_modeller.pdb,3WP4,0.1216,0.951,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GHF8_modeller_A9GHF8_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GHF8_modeller_A9GHF8_modeller.pdb,True,available,structure_000603,pdb,3837,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9GHF8_modeller_A9GHF8_modeller.pdb,standardized_available,copy,skipped_existing,
A9GMS2,Sorangium cellulosum (strain So ce56) (Polyangium cellulosum (strain So ce56)),bacterial,GH10,modeller,A9GMS2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9GMS2/A9GMS2_modeller.pdb,1TA3,0.1956,0.9008,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GMS2_modeller_A9GMS2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GMS2_modeller_A9GMS2_modeller.pdb,True,available,structure_000306,pdb,2771,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9GMS2_modeller_A9GMS2_modeller.pdb,standardized_available,copy,skipped_existing,
A9GSV7,Sorangium cellulosum (strain So ce56) (Polyangium cellulosum (strain So ce56)),bacterial,GH10,modeller,A9GSV7_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9GSV7/A9GSV7_modeller.pdb,1N82,0.4108,0.9377,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GSV7_modeller_A9GSV7_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9GSV7_modeller_A9GSV7_modeller.pdb,True,available,structure_000307,pdb,2816,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9GSV7_modeller_A9GSV7_modeller.pdb,standardized_available,copy,skipped_existing,
A9KJ12,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans),bacterial,GH10,modeller,A9KJ12_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9KJ12/A9KJ12_modeller.pdb,1JJF,0.1027,0.9032,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KJ12_modeller_A9KJ12_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KJ12_modeller_A9KJ12_modeller.pdb,True,available,structure_000308,pdb,5909,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9KJ12_modeller_A9KJ12_modeller.pdb,standardized_available,copy,skipped_existing,
A9KJ59,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans),bacterial,GH11,modeller,A9KJ59_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9KJ59/A9KJ59_modeller.pdb,1BCX,0.7512,0.9953,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KJ59_modeller_A9KJ59_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KJ59_modeller_A9KJ59_modeller.pdb,True,available,structure_000604,pdb,1623,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9KJ59_modeller_A9KJ59_modeller.pdb,standardized_available,copy,skipped_existing,
A9KJ62,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans),bacterial,GH10,modeller,A9KJ62_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9KJ62/A9KJ62_modeller.pdb,1JJF,0.1231,0.963,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KJ62_modeller_A9KJ62_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KJ62_modeller_A9KJ62_modeller.pdb,True,available,structure_000309,pdb,6304,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9KJ62_modeller_A9KJ62_modeller.pdb,standardized_available,copy,skipped_existing,
A9KL60,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans),bacterial,GH10,modeller,A9KL60_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9KL60/A9KL60_modeller.pdb,7NN3,0.1522,0.8787,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KL60_modeller_A9KL60_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KL60_modeller_A9KL60_modeller.pdb,True,available,structure_000310,pdb,18804,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9KL60_modeller_A9KL60_modeller.pdb,standardized_available,copy,skipped_existing,
A9KPY5,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans),bacterial,GH10,modeller,A9KPY5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9KPY5/A9KPY5_modeller.pdb,5M0K,0.1269,0.9519,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KPY5_modeller_A9KPY5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KPY5_modeller_A9KPY5_modeller.pdb,True,available,structure_000311,pdb,4007,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9KPY5_modeller_A9KPY5_modeller.pdb,standardized_available,copy,skipped_existing,
A9KQ55,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans),bacterial,GH10,modeller,A9KQ55_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/A9KQ55/A9KQ55_modeller.pdb,5Y3X,0.4792,0.9525,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KQ55_modeller_A9KQ55_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A9KQ55_modeller_A9KQ55_modeller.pdb,True,available,structure_000312,pdb,2676,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/A9KQ55_modeller_A9KQ55_modeller.pdb,standardized_available,copy,skipped_existing,
B0C274,Acaryochloris marina (strain MBIC 11017),bacterial,GH10,modeller,B0C274_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0C274/B0C274_modeller.pdb,1CLX,0.1187,0.8707,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0C274_modeller_B0C274_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0C274_modeller_B0C274_modeller.pdb,True,available,structure_000313,pdb,4263,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0C274_modeller_B0C274_modeller.pdb,standardized_available,copy,skipped_existing,
B0FEV6,Piromyces communis,fungal,GH11,modeller,B0FEV6_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0FEV6/B0FEV6_modeller.pdb,2DCJ,0.2624,0.9779,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FEV6_modeller_B0FEV6_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FEV6_modeller_B0FEV6_modeller.pdb,True,available,structure_000770,pdb,2777,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0FEV6_modeller_B0FEV6_modeller.pdb,standardized_available,copy,skipped_existing,
B0FIU1,Saitozyma flava (Cryptococcus flavus),fungal,GH11,modeller,B0FIU1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0FIU1/B0FIU1_modeller.pdb,1T6G,0.4645,0.9905,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FIU1_modeller_B0FIU1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FIU1_modeller_B0FIU1_modeller.pdb,True,available,structure_000771,pdb,1611,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0FIU1_modeller_B0FIU1_modeller.pdb,standardized_available,copy,skipped_existing,
B0FX60,Pleurotus ostreatus (Oyster mushroom) (White-rot fungus),fungal,GH11,modeller,B0FX60_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0FX60/B0FX60_modeller.pdb,1H1A,0.4379,0.9255,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FX60_modeller_B0FX60_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FX60_modeller_B0FX60_modeller.pdb,True,available,structure_000772,pdb,2041,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0FX60_modeller_B0FX60_modeller.pdb,standardized_available,copy,skipped_existing,
B0FX61,Annulohypoxylon stygium,fungal,GH11,modeller,B0FX61_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0FX61/B0FX61_modeller.pdb,1TE1,0.574,0.9686,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FX61_modeller_B0FX61_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FX61_modeller_B0FX61_modeller.pdb,True,available,structure_000773,pdb,1643,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0FX61_modeller_B0FX61_modeller.pdb,standardized_available,copy,skipped_existing,
B0FXL9,Trichoderma pseudokoningii,fungal,GH10,modeller,B0FXL9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0FXL9/B0FXL9_modeller.pdb,1TA3,0.5042,0.9211,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FXL9_modeller_B0FXL9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FXL9_modeller_B0FXL9_modeller.pdb,True,available,structure_000702,pdb,2758,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0FXL9_modeller_B0FXL9_modeller.pdb,standardized_available,copy,skipped_existing,
B0RHV2,Clavibacter sepedonicus (Clavibacter michiganensis subsp. sepedonicus),bacterial,GH10,modeller,B0RHV2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0RHV2/B0RHV2_modeller.pdb,1NQ6,0.1594,0.9414,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0RHV2_modeller_B0RHV2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0RHV2_modeller_B0RHV2_modeller.pdb,True,available,structure_000314,pdb,3355,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0RHV2_modeller_B0RHV2_modeller.pdb,standardized_available,copy,skipped_existing,
B0SWF4,Caulobacter sp. (strain K31),bacterial,GH10,modeller,B0SWF4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0SWF4/B0SWF4_modeller.pdb,2UWF,0.2475,0.9798,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0SWF4_modeller_B0SWF4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0SWF4_modeller_B0SWF4_modeller.pdb,True,available,structure_000315,pdb,2993,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0SWF4_modeller_B0SWF4_modeller.pdb,standardized_available,copy,skipped_existing,
B0T4M1,Caulobacter sp. (strain K31),bacterial,GH10,modeller,B0T4M1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0T4M1/B0T4M1_modeller.pdb,1UQY,0.2306,0.9819,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0T4M1_modeller_B0T4M1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0T4M1_modeller_B0T4M1_modeller.pdb,True,available,structure_000316,pdb,2966,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0T4M1_modeller_B0T4M1_modeller.pdb,standardized_available,copy,skipped_existing,
B0ZSE5,Streptomyces sp. zxy19,bacterial,GH11,modeller,B0ZSE5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B0ZSE5/B0ZSE5_modeller.pdb,1HIX,0.7078,0.987,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0ZSE5_modeller_B0ZSE5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0ZSE5_modeller_B0ZSE5_modeller.pdb,True,available,structure_000605,pdb,1799,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B0ZSE5_modeller_B0ZSE5_modeller.pdb,standardized_available,copy,skipped_existing,
B1A3N2,Paenibacillus curdlanolyticus,bacterial,GH10,modeller,B1A3N2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1A3N2/B1A3N2_modeller.pdb,3RDK,0.4723,0.8728,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1A3N2_modeller_B1A3N2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1A3N2_modeller_B1A3N2_modeller.pdb,True,available,structure_000258,pdb,9750,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1A3N2_modeller_B1A3N2_modeller.pdb,standardized_available,copy,skipped_existing,
B1A4I1,Bacillus pumilus (Bacillus mesentericus),bacterial,GH11,modeller,B1A4I1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1A4I1/B1A4I1_modeller.pdb,1IGO,0.682,0.8991,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1A4I1_modeller_B1A4I1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1A4I1_modeller_B1A4I1_modeller.pdb,True,available,structure_000606,pdb,1814,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1A4I1_modeller_B1A4I1_modeller.pdb,standardized_available,copy,skipped_existing,
B1B533,Penicillium citrinum,fungal,GH10,modeller,B1B533_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1B533/B1B533_modeller.pdb,1B30,0.7951,0.9235,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1B533_modeller_B1B533_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1B533_modeller_B1B533_modeller.pdb,True,available,structure_000254,pdb,2488,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1B533_modeller_B1B533_modeller.pdb,standardized_available,copy,skipped_existing,
B1LZ39,Methylobacterium radiotolerans (strain ATCC 27329 / DSM 1819 / JCM 2831 / NBRC 15690 / NCIMB 10815 / 0-1),bacterial,GH10,modeller,B1LZ39_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1LZ39/B1LZ39_modeller.pdb,2DEP,0.2028,0.9872,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1LZ39_modeller_B1LZ39_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1LZ39_modeller_B1LZ39_modeller.pdb,True,available,structure_000317,pdb,3055,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1LZ39_modeller_B1LZ39_modeller.pdb,standardized_available,copy,skipped_existing,
B1ZMX2,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH11,modeller,B1ZMX2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1ZMX2/B1ZMX2_modeller.pdb,8KEU,0.3475,0.991,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZMX2_modeller_B1ZMX2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZMX2_modeller_B1ZMX2_modeller.pdb,True,available,structure_000607,pdb,1692,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1ZMX2_modeller_B1ZMX2_modeller.pdb,standardized_available,copy,skipped_existing,
B1ZN37,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,modeller,B1ZN37_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1ZN37/B1ZN37_modeller.pdb,1CLX,0.1334,0.9918,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZN37_modeller_B1ZN37_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZN37_modeller_B1ZN37_modeller.pdb,True,available,structure_000318,pdb,4796,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1ZN37_modeller_B1ZN37_modeller.pdb,standardized_available,copy,skipped_existing,
B1ZNF5,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,modeller,B1ZNF5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1ZNF5/B1ZNF5_modeller.pdb,4W8L,0.3481,0.9374,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZNF5_modeller_B1ZNF5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZNF5_modeller_B1ZNF5_modeller.pdb,True,available,structure_000319,pdb,7740,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1ZNF5_modeller_B1ZNF5_modeller.pdb,standardized_available,copy,skipped_existing,
B1ZPQ7,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,modeller,B1ZPQ7_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1ZPQ7/B1ZPQ7_modeller.pdb,1UQY,0.4071,0.9921,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZPQ7_modeller_B1ZPQ7_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZPQ7_modeller_B1ZPQ7_modeller.pdb,True,available,structure_000320,pdb,2994,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1ZPQ7_modeller_B1ZPQ7_modeller.pdb,standardized_available,copy,skipped_existing,
B1ZXE4,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,modeller,B1ZXE4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1ZXE4/B1ZXE4_modeller.pdb,3WUB,0.1325,0.972,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZXE4_modeller_B1ZXE4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZXE4_modeller_B1ZXE4_modeller.pdb,True,available,structure_000321,pdb,3588,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1ZXE4_modeller_B1ZXE4_modeller.pdb,standardized_available,copy,skipped_existing,
B1ZXI4,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,modeller,B1ZXI4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B1ZXI4/B1ZXI4_modeller.pdb,1UQY,0.1643,0.9089,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZXI4_modeller_B1ZXI4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B1ZXI4_modeller_B1ZXI4_modeller.pdb,True,available,structure_000322,pdb,3371,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B1ZXI4_modeller_B1ZXI4_modeller.pdb,standardized_available,copy,skipped_existing,
B2A0C7,Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1),bacterial,GH10,modeller,B2A0C7_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B2A0C7/B2A0C7_modeller.pdb,1JJF,0.0986,0.8614,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2A0C7_modeller_B2A0C7_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2A0C7_modeller_B2A0C7_modeller.pdb,True,available,structure_000323,pdb,5406,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B2A0C7_modeller_B2A0C7_modeller.pdb,standardized_available,copy,skipped_existing,
B2A9A1,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH11,modeller,B2A9A1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/B2A9A1/B2A9A1_modeller.pdb,1YNA,0.5156,0.9956,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2A9A1_modeller_B2A9A1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2A9A1_modeller_B2A9A1_modeller.pdb,True,available,structure_000774,pdb,1787,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/B2A9A1_modeller_B2A9A1_modeller.pdb,standardized_available,copy,skipped_existing,
